city,country,lon,lat,year,month,date,AER_AI,CO,fire_count_250km,is_peak
Nampula,Mozambique,39.26,-15.12,2021,11,2021-11-01,-0.261219,37.507784,1676,False
Nampula,Mozambique,39.26,-15.12,2021,12,2021-12-01,-0.379243,29.075253,408,False
Nampula,Mozambique,39.26,-15.12,2022,1,2022-01-01,-0.622879,25.927539,10,False
Nampula,Mozambique,39.26,-15.12,2022,2,2022-02-01,-0.540571,24.068222,0,False
Nampula,Mozambique,39.26,-15.12,2022,3,2022-03-01,-0.662414,-2408.925053,0,False
Nampula,Mozambique,39.26,-15.12,2022,4,2022-04-01,-0.479791,24.728493,0,False
Nampula,Mozambique,39.26,-15.12,2022,5,2022-05-01,-0.42035,24.278341,0,False
Nampula,Mozambique,39.26,-15.12,2022,6,2022-06-01,-0.524716,24.522799,28,False
Nampula,Mozambique,39.26,-15.12,2022,7,2022-07-01,-0.388857,24.083447,218,True
Nampula,Mozambique,39.26,-15.12,2022,8,2022-08-01,-0.431578,29.607571,1342,True
Nampula,Mozambique,39.26,-15.12,2022,9,2022-09-01,-0.442274,37.135495,3821,True
Nampula,Mozambique,39.26,-15.12,2022,10,2022-10-01,-0.146366,44.954562,2562,True
Nampula,Mozambique,39.26,-15.12,2022,11,2022-11-01,-0.323162,35.37931,1126,False
Nampula,Mozambique,39.26,-15.12,2022,12,2022-12-01,-0.600975,27.939681,25,False
Nampula,Mozambique,39.26,-15.12,2023,1,2023-01-01,-0.70686,24.97989,10,False
Nampula,Mozambique,39.26,-15.12,2023,2,2023-02-01,-0.630942,26.372233,1,False
Nampula,Mozambique,39.26,-15.12,2023,3,2023-03-01,-0.716349,28.096817,0,False
Nampula,Mozambique,39.26,-15.12,2023,4,2023-04-01,-0.602438,24.371902,0,False
Nampula,Mozambique,39.26,-15.12,2023,5,2023-05-01,-0.429833,25.572953,7,False
Nampula,Mozambique,39.26,-15.12,2023,6,2023-06-01,-0.412733,25.401831,12,False
Nampula,Mozambique,39.26,-15.12,2023,7,2023-07-01,-0.548396,25.289927,299,True
Nampula,Mozambique,39.26,-15.12,2023,8,2023-08-01,-0.426122,31.42574,1387,True
Nampula,Mozambique,39.26,-15.12,2023,9,2023-09-01,-0.236018,37.578651,3123,True
Nampula,Mozambique,39.26,-15.12,2023,10,2023-10-01,-0.22922,39.670347,1781,True
Nampula,Mozambique,39.26,-15.12,2023,11,2023-11-01,-0.46544,38.955785,300,False
Nampula,Mozambique,39.26,-15.12,2023,12,2023-12-01,-0.508302,31.572921,43,False
Nampula,Mozambique,39.26,-15.12,2024,1,2024-01-01,-0.684067,26.529182,0,False
Nampula,Mozambique,39.26,-15.12,2024,2,2024-02-01,-0.700597,-2418.370107,1,False
Nampula,Mozambique,39.26,-15.12,2024,3,2024-03-01,-0.663366,24.487271,0,False
Nampula,Mozambique,39.26,-15.12,2024,4,2024-04-01,-0.560686,24.578141,0,False
Nampula,Mozambique,39.26,-15.12,2024,5,2024-05-01,-0.567544,26.658885,29,False
Nampula,Mozambique,39.26,-15.12,2024,6,2024-06-01,-0.606781,27.14557,95,False
Nampula,Mozambique,39.26,-15.12,2024,7,2024-07-01,-0.383987,-2417.047864,973,True
Nampula,Mozambique,39.26,-15.12,2024,8,2024-08-01,-0.269814,34.606452,1881,True
Nampula,Mozambique,39.26,-15.12,2024,9,2024-09-01,-0.251315,46.993758,2550,True
Nampula,Mozambique,39.26,-15.12,2024,10,2024-10-01,-0.425775,53.714345,1285,True
Nampula,Mozambique,39.26,-15.12,2024,11,2024-11-01,-0.471004,40.858298,119,False
Nampula,Mozambique,39.26,-15.12,2024,12,2024-12-01,-0.564212,31.685152,26,False
Harare,Zimbabwe,31.05,-17.83,2018,1,2018-01-01,,,21,False
Harare,Zimbabwe,31.05,-17.83,2018,2,2018-02-01,,,2,False
Harare,Zimbabwe,31.05,-17.83,2018,3,2018-03-01,,,2,False
Harare,Zimbabwe,31.05,-17.83,2018,4,2018-04-01,,,7,False
Harare,Zimbabwe,31.05,-17.83,2018,5,2018-05-01,,,51,False
Harare,Zimbabwe,31.05,-17.83,2018,6,2018-06-01,-0.812083,,288,False
Harare,Zimbabwe,31.05,-17.83,2018,7,2018-07-01,-0.944756,23.274965,425,True
Harare,Zimbabwe,31.05,-17.83,2018,8,2018-08-01,-0.712714,35.525807,3537,True
Harare,Zimbabwe,31.05,-17.83,2018,9,2018-09-01,-0.576104,41.453352,6233,True
Harare,Zimbabwe,31.05,-17.83,2018,10,2018-10-01,-0.808722,33.185815,2577,True
Harare,Zimbabwe,31.05,-17.83,2018,11,2018-11-01,-0.910719,32.09195,1182,False
Harare,Zimbabwe,31.05,-17.83,2018,12,2018-12-01,-1.094726,25.990585,29,False
Harare,Zimbabwe,31.05,-17.83,2019,1,2019-01-01,-1.166592,24.010087,4,False
Harare,Zimbabwe,31.05,-17.83,2019,2,2019-02-01,-1.231155,23.542359,7,False
Harare,Zimbabwe,31.05,-17.83,2019,3,2019-03-01,-1.276501,22.333538,18,False
Harare,Zimbabwe,31.05,-17.83,2019,4,2019-04-01,-1.256429,24.23474,19,False
Harare,Zimbabwe,31.05,-17.83,2019,5,2019-05-01,-1.27249,23.12321,267,False
Harare,Zimbabwe,31.05,-17.83,2019,6,2019-06-01,-1.230246,23.479117,775,False
Harare,Zimbabwe,31.05,-17.83,2019,7,2019-07-01,-1.16159,26.234211,2206,True
Harare,Zimbabwe,31.05,-17.83,2019,8,2019-08-01,-1.024269,32.302802,2743,True
Harare,Zimbabwe,31.05,-17.83,2019,9,2019-09-01,-0.862205,40.819675,4859,True
Harare,Zimbabwe,31.05,-17.83,2019,10,2019-10-01,-0.998375,42.833875,2885,True
Harare,Zimbabwe,31.05,-17.83,2019,11,2019-11-01,-1.23783,37.393757,597,False
Harare,Zimbabwe,31.05,-17.83,2019,12,2019-12-01,-1.392123,25.471241,39,False
Harare,Zimbabwe,31.05,-17.83,2020,1,2020-01-01,-1.455831,26.350037,6,False
Harare,Zimbabwe,31.05,-17.83,2020,2,2020-02-01,-1.452285,28.659903,0,False
Harare,Zimbabwe,31.05,-17.83,2020,3,2020-03-01,-1.530053,27.452638,9,False
Harare,Zimbabwe,31.05,-17.83,2020,4,2020-04-01,-1.58001,25.354094,1,False
Harare,Zimbabwe,31.05,-17.83,2020,5,2020-05-01,-1.512224,25.084509,200,False
Harare,Zimbabwe,31.05,-17.83,2020,6,2020-06-01,-1.485301,26.289102,211,False
Harare,Zimbabwe,31.05,-17.83,2020,7,2020-07-01,-1.426706,26.36869,805,True
Harare,Zimbabwe,31.05,-17.83,2020,8,2020-08-01,-1.235092,36.821442,1753,True
Harare,Zimbabwe,31.05,-17.83,2020,9,2020-09-01,-1.035099,46.040521,2770,True
Harare,Zimbabwe,31.05,-17.83,2020,10,2020-10-01,-1.235409,48.04548,1860,True
Harare,Zimbabwe,31.05,-17.83,2020,11,2020-11-01,-1.54433,40.618038,824,False
Harare,Zimbabwe,31.05,-17.83,2020,12,2020-12-01,-1.57488,28.566891,9,False
Harare,Zimbabwe,31.05,-17.83,2021,1,2021-01-01,-1.622819,24.870669,6,False
Harare,Zimbabwe,31.05,-17.83,2021,2,2021-02-01,-1.759094,23.785906,0,False
Harare,Zimbabwe,31.05,-17.83,2021,3,2021-03-01,-1.843503,26.626042,17,False
Harare,Zimbabwe,31.05,-17.83,2021,4,2021-04-01,-1.8453,22.536083,73,False
Harare,Zimbabwe,31.05,-17.83,2021,5,2021-05-01,-1.900502,23.562142,211,False
Harare,Zimbabwe,31.05,-17.83,2021,6,2021-06-01,-1.876079,25.108396,373,False
Harare,Zimbabwe,31.05,-17.83,2021,7,2021-07-01,-0.381074,25.976737,1280,True
